0,0.421584,-0.210741,1
1,-1.69489,-0.238166,1
2,0.635494,-0.430077,1
3,-1.00303,0.419535,1
4,-0.133627,1.49076,1
5,1.08445,0.050048,1
6,-1.58351,0.012629,1
7,-1.00317,-0.0645598,1
8,2.32906,-3.14055,1
9,-0.388284,-2.03885,1
10,-0.307333,1.02658,1
11,1.17437,-1.33102,1
12,2.07949,-2.32183,1
13,1.00882,0.966808,1
14,0.695571,-0.747037,1
15,0.952991,-0.82601,1
16,-0.431922,1.18815,1
17,-1.39844,1.63341,1
18,-0.467793,-0.773411,1
19,-0.37075,-0.0252668,1
20,-0.822049,-0.17405,1
21,-1.5652,-0.196378,1
22,-1.71973,0.931207,1
23,0.58766,-0.0478232,1
24,0.287406,1.34349,1
25,0.546582,0.00251949,1
26,-0.977546,-0.273783,1
27,-0.0582758,-0.721233,1
28,-0.955386,0.812255,1
29,2.62258,-2.77499,1
30,-0.52961,0.023588,1
31,-0.28702,-0.597991,1
32,-0.382925,0.286042,1
33,0.427371,0.174525,1
34,-0.257484,0.214161,1
35,-1.12212,0.535635,1
36,-1.31668,0.0406176,1
37,0.309387,0.0235132,1
38,0.493546,-0.993914,1
39,0.218329,0.376068,1
40,2.95907,-2.16251,1
41,1.52906,0.381854,1
42,-1.07485,-0.361808,1
43,-1.00379,-0.255286,1
44,0.447489,0.316071,1
45,0.405862,-1.30975,1
46,0.634254,-0.734135,1
47,0.255124,0.523774,1
48,-0.357218,0.414341,1
49,-0.845472,-0.559944,1
50,0.404765,0.148545,1
51,2.0683,0.0845307,1
52,-0.285522,0.0782185,1
53,-1.55026,0.339158,1
54,-1.11403,0.650997,1
55,0.708801,-0.326398,1
56,0.353921,0.908026,1
57,1.02174,0.269323,1
58,0.74433,0.802774,1
59,0.0554212,1.25164,1
60,0.596908,-0.161031,1
61,-1.11017,1.63401,1
62,-1.46335,1.73552,1
63,-1.54129,0.208098,1
64,-0.30938,-0.55567,1
65,0.583493,-1.23268,1
66,0.107309,-0.534104,1
67,-1.5249,-0.0223287,1
68,2.10962,-1.6177,1
69,0.37308,-1.6926,1
70,-0.123644,0.00972942,1
71,0.684294,0.505787,1
72,0.0593416,-0.75283,1
73,-1.02965,-0.145525,1
74,0.678803,-1.18006,1
75,0.731543,-0.759808,1
76,0.767859,-2.7573,1
77,2.3796,-0.318847,1
78,0.189526,0.835776,1
79,-0.642252,-0.161777,1
80,0.295405,-0.293739,1
81,0.15789,1.47345,1
82,-2.64514,2.29091,1
83,-0.24446,-0.061613,1
84,0.403081,-0.73951,1
85,-0.445184,0.0912432,1
86,1.1744,-0.924105,1
87,0.525356,0.68514,1
88,0.456562,-0.894865,1
89,-0.813111,0.684819,1
90,-0.73216,-1.939,1
91,0.473007,1.11432,1
92,-1.60376,2.43809,1
93,0.311212,-0.0967758,1
94,0.948431,-1.24894,1
95,0.352014,-0.211038,1
96,1.65994,-0.16857,1
97,2.03889,0.620809,1
98,-0.252024,0.705926,1
99,0.414671,-1.01559,1
100,0.898819,-1.36686,1
101,1.66692,-0.985327,1
102,0.847146,1.35883,1
103,-0.136539,-0.136132,1
104,-1.87357,0.762657,1
105,-0.201691,-1.76437,1
106,-0.0285046,-0.524035,1
107,-0.54918,1.28878,1
108,0.40783,0.48304,1
109,-0.50826,-0.493518,1
110,-0.0108699,0.973365,1
111,-0.488139,0.597562,1
112,-0.739044,0.177275,1
113,0.15614,-1.2597,1
114,0.278057,-0.658824,1
115,-0.505994,0.443963,1
116,-0.758632,1.48764,1
117,1.51008,-1.60222,1
118,-0.187881,0.571166,1
119,0.0138572,0.970937,1
120,-0.240824,0.752493,1
121,-0.17233,2.85133,1
122,-0.467254,1.5127,1
123,1.64461,-1.71161,1
124,-0.375858,0.231592,1
125,0.516431,0.0872802,1
126,-0.0344847,-0.0894258,1
127,0.0279192,0.91782,1
128,-0.992348,0.540075,1
129,0.536884,-0.218495,1
130,-0.233319,0.740485,1
131,-0.719752,-0.374711,1
132,0.858185,-1.54514,1
133,0.635877,-0.528586,1
134,0.273578,0.358878,1
135,0.965885,-0.712256,1
136,-0.0584256,-0.448255,1
137,0.48141,-1.54934,1
138,0.254968,0.827721,1
139,0.909861,-0.684238,1
140,-0.0215087,-0.000113177,1
141,2.60767,-1.8227,1
142,-0.402926,-0.341702,1
143,-1.20969,1.30889,1
144,-0.214213,-1.94002,1
145,-1.17314,1.15952,1
146,1.89863,-1.84892,1
147,0.667787,0.185428,1
148,-0.534288,0.841255,1
149,-1.48092,0.947539,1
150,0.758367,0.3026,1
151,-0.975161,0.212287,1
152,-1.12919,1.26345,1
153,0.429587,1.16666,1
154,0.308163,-0.114966,1
155,-1.08084,1.44293,1
156,0.185488,-0.134505,1
157,-1.12672,1.00541,1
158,-0.564828,2.26632,1
159,-0.830344,-0.0266734,1
160,-1.00477,-0.00718529,1
161,-0.660322,1.49736,1
162,0.860034,0.891073,1
163,-2.02138,0.465274,1
164,1.34597,-1.44067,1
165,-0.0240647,-0.750466,1
166,0.241825,-0.558562,1
167,-0.0639028,-0.602905,1
168,0.65558,-0.140973,1
169,-0.0586096,-0.571938,1
170,-1.22196,0.192815,1
171,0.829989,0.841895,1
172,0.766625,0.995769,1
173,-0.478222,0.447223,1
174,0.320355,0.640562,1
175,0.899537,-0.757427,1
176,-0.653611,-0.146827,1
177,-1.21514,-0.0596434,1
178,1.55023,0.114985,1
179,-1.72739,1.09264,1
180,1.13292,-0.95643,1
181,-0.534473,0.638375,1
182,-0.954804,1.38518,1
183,1.12227,0.204413,1
184,-1.51552,0.217453,1
185,-0.712725,-0.79682,1
186,-0.766771,0.95242,1
187,-0.0159289,-0.0943875,1
188,0.768137,-0.261908,1
189,1.446,0.470054,1
190,-0.91668,1.41743,1
191,0.21412,1.09059,1
192,-0.97392,1.36103,1
193,-0.492836,1.3205,1
194,2.54568,-1.75677,1
195,0.580696,0.796238,1
196,1.08906,-0.303856,1
197,-0.775652,1.38991,1
198,0.492021,0.0329421,1
199,0.328572,0.222527,1
200,-1.72975,1.73654,1
201,0.393902,-0.38752,1
202,-0.205037,-0.833839,1
203,-0.803058,0.729478,1
204,0.574431,0.627088,1
205,-0.351404,-0.174422,1
206,-0.341794,0.315228,1
207,0.0476229,-0.231816,1
208,-2.47108,-0.0219736,1
209,1.68444,-2.47081,1
210,-0.0405574,0.0626299,1
211,-0.428617,0.974516,1
212,0.969389,-0.760135,1
213,-0.569294,0.590366,1
214,0.906924,-0.244645,1
215,0.778754,-1.62841,1
216,-0.236098,1.314,1
217,0.525249,-0.937166,1
218,-0.494896,0.191365,1
219,0.867307,0.593962,1
220,1.18363,0.757955,1
221,-0.0640554,0.563211,1
222,0.587783,-0.098387,1
223,0.971182,-1.3794,1
224,-1.10122,0.819064,1
225,-0.418036,-0.636871,1
226,1.28402,0.289168,1
227,-0.000450394,0.210087,1
228,-0.117145,-0.285111,1
229,-1.12599,1.23673,1
230,-0.383381,-1.02067,1
231,1.96061,-1.04402,1
232,-0.113972,0.747011,1
233,1.12404,0.232426,1
234,0.136386,0.243393,1
235,0.225308,0.325822,1
236,0.00929166,0.444502,1
237,1.68442,0.655437,1
238,-0.201583,-1.92535,1
239,1.52901,0.652104,1
240,-0.47341,0.353805,1
241,0.576182,-1.60247,1
242,-1.42315,0.00839112,1
243,0.0376368,-1.03537,1
244,0.213772,1.20251,1
245,-0.0313902,1.41737,1
246,-1.04029,2.18061,1
247,1.85364,-1.73211,1
248,1.80197,-0.768471,1
249,1.25186,-1.98622,1
250,-1.03312,0.648651,1
251,0.982061,-1.00023,1
252,1.588,-1.36161,1
253,0.412463,-0.695215,1
254,0.14192,-0.161358,1
255,-0.837612,2.12146,1
256,0.232469,-1.26019,1
257,-0.332941,-0.0592441,1
258,-0.225704,-0.370364,1
259,-0.7897,0.608205,1
260,-0.402228,2.73825,1
261,-0.884613,-1.37476,1
262,-1.89851,1.14137,1
263,-1.3858,-0.41683,1
264,-0.494533,-0.101149,1
265,-0.235998,-1.13253,1
266,-0.259959,0.701154,1
267,-0.218604,-0.729762,1
268,-0.0751072,-1.30634,1
269,-0.0430562,0.309488,1
270,-1.22859,1.96421,1
271,-0.959722,1.4792,1
272,-1.23787,1.33836,1
273,0.144514,-0.0544298,1
274,-0.292747,0.0670518,1
275,-0.582045,1.46536,1
276,-2.17935,1.91341,1
277,0.0732579,0.701798,1
278,-1.82123,-0.525534,1
279,0.10447,-0.457642,1
280,2.30428,-0.867643,1
281,-0.728181,0.917288,1
282,-0.382591,-0.17186,1
283,0.0875707,-0.686036,1
284,-0.455542,-0.54314,1
285,0.56987,-0.177135,1
286,-0.970386,0.630923,1
287,1.42367,1.29598,1
288,-0.340952,-1.42208,1
289,0.461547,-0.876356,1
290,0.586759,-0.0735179,1
291,-0.60175,1.12958,1
292,-1.61994,-0.0921594,1
293,-0.236336,0.887098,1
294,1.09995,0.306849,1
295,-0.761148,1.02889,1
296,0.0494767,0.840013,1
297,1.65141,-1.16022,1
298,-1.16453,1.74471,1
299,-1.7114,-0.576551,1
300,1.0559,-0.0238639,1
301,-1.28215,-1.28812,1
302,0.270274,0.38285,1
303,0.748933,-0.797571,1
304,-0.727496,1.24127,1
305,0.140244,-1.92381,1
306,-0.222884,0.659519,1
307,-1.01368,0.0515014,1
308,-0.503347,-1.24783,1
309,-1.4085,1.75991,1
310,0.816788,-0.299894,1
311,1.49292,-2.39846,1
312,-0.10933,0.517147,1
313,-0.392456,1.52995,1
314,-0.574411,1.6791,1
315,0.698103,-0.431781,1
316,0.300087,0.292999,1
317,-0.33823,0.472234,1
318,0.33681,1.62326,1
319,1.43731,-0.537937,1
320,-1.82648,2.05102,1
321,0.612551,-2.22754,1
322,-0.537886,1.15214,1
323,-1.16294,0.0834509,1
324,-0.546827,0.388424,1
325,-0.784881,1.63833,1
326,-0.868861,2.09871,1
327,-0.438405,0.982354,1
328,0.173448,-0.277418,1
329,-0.723883,0.154163,1
330,1.57106,-1.68767,1
331,-0.876688,-0.826048,1
332,1.11947,-0.677486,1
333,-1.33333,2.25507,1
334,0.934752,-0.817058,1
335,1.75143,-1.89455,1
336,-1.33891,0.91558,1
337,0.804808,-0.182267,1
338,0.976506,-0.201393,1
339,1.50856,-0.34848,1
340,-0.501077,-0.852026,1
341,0.82983,-1.09579,1
342,0.847827,-0.370365,1
343,0.111181,-0.559703,1
344,0.874802,-1.02491,1
345,0.804322,-0.478234,1
346,1.40103,-1.93592,1
347,0.135106,0.856812,1
348,-1.01371,-0.58039,1
349,1.13553,0.725044,1
350,-0.230286,0.103825,1
351,0.43831,0.228691,1
352,0.537476,0.761843,1
353,0.435249,-0.571621,1
354,-0.886597,0.00738869,1
355,-0.674938,0.585516,1
356,0.0519249,0.971072,1
357,-0.594595,1.4184,1
358,1.40666,-1.35429,1
359,1.13669,-0.14844,1
360,0.427191,-0.132334,1
361,1.11337,0.200151,1
362,-1.06076,-0.337618,1
363,-0.132432,-0.27164,1
364,-0.486935,-0.0258676,1
365,-1.24337,0.0911315,1
366,-0.325563,1.19749,1
367,0.694444,-0.153829,1
368,-0.947874,0.887598,1
369,-0.0972941,0.765777,1
370,-0.805378,-1.48256,1
371,-1.07681,-0.249213,1
372,1.07218,-0.0234418,1
373,1.12911,0.363368,1
374,0.786884,-1.14072,1
375,1.06058,-2.24625,1
376,0.919065,0.713202,1
377,-2.54588,1.57603,1
378,1.09633,0.782965,1
379,0.384301,-0.469974,1
380,0.450226,-1.25142,1
381,-1.30542,0.0776354,1
382,-1.49408,-0.606686,1
383,0.332112,1.28136,1
384,-2.31433,-0.191527,1
385,0.284556,-1.13284,1
386,0.695888,0.363127,1
387,0.823258,-2.03593,1
388,-0.0673379,-0.198166,1
389,-0.342894,0.213842,1
390,-1.25508,0.83779,1
391,0.382787,-0.665231,1
392,-1.25713,0.599075,1
393,-0.214152,1.3601,1
394,-0.23926,-0.413048,1
395,0.163751,-0.800885,1
396,1.17597,-0.831827,1
397,1.5047,-0.306483,1
398,-0.972036,0.403036,1
399,-1.38218,0.719746,1
400,0.286769,-0.808872,1
401,1.32358,0.204447,1
402,-1.1425,0.259778,1
403,0.29383,0.959855,1
404,-1.58954,2.64197,1
405,1.18395,-2.57019,1
406,1.24413,-1.50529,1
407,-0.000539127,0.207869,1
408,0.737052,0.971153,1
409,-0.827746,1.57949,1
410,-0.622358,1.14258,1
411,0.759328,-0.213791,1
412,-0.432903,0.778628,1
413,0.903194,-1.39947,1
414,-1.23785,2.35989,1
415,-1.12388,0.0944497,1
416,-0.796884,1.42824,1
417,0.569913,-0.986887,1
418,-0.289852,-0.393773,1
419,-1.05898,2.43308,1
420,-2.10899,0.471056,1
421,0.854296,-0.110786,1
422,-0.763959,0.168035,1
423,-0.114259,-0.166673,1
424,1.44491,-0.783479,1
425,-0.175966,-1.22971,1
426,-2.47902,1.80587,1
427,-1.10163,-0.351574,1
428,-1.80496,1.66498,1
429,-1.80205,1.5223,1
430,0.429367,-1.65228,1
431,0.343861,-0.176619,1
432,-0.037375,-0.386674,1
433,-0.0614147,-0.856822,1
434,0.414331,-1.23806,1
435,1.75847,-0.14685,1
436,0.0337838,-0.281571,1
437,1.78025,-2.53354,1
438,1.76318,-0.852015,1
439,-1.06205,-0.0246212,1
440,-0.701303,-0.0897317,1
441,-0.673906,-0.27118,1
442,-0.989232,-1.06723,1
443,2.53704,-0.626539,1
444,0.66552,0.95501,1
445,-0.0388491,0.0419435,1
446,-0.229656,-0.82101,1
447,2.35094,-0.980374,1
448,-0.353439,-0.648464,1
449,-0.0213581,-0.787936,1
450,0.596713,0.0886423,1
451,1.53431,-0.13219,1
452,0.0919878,-1.42143,1
453,0.169913,0.948837,1
454,2.5171,-0.474366,1
455,-1.99728,0.891023,1
456,0.66016,-0.0320973,1
457,-0.972516,-0.691108,1
458,0.221341,-0.10483,1
459,1.53062,0.995857,1
460,1.44494,-0.671681,1
461,-1.30189,0.897334,1
462,0.434822,0.374416,1
463,0.184904,-1.01227,1
464,0.795065,-1.983,1
465,1.66445,-1.17354,1
466,-0.0674313,-0.652754,1
467,0.153338,-0.348259,1
468,-0.413606,0.694538,1
469,1.56067,-0.640733,1
470,-0.83321,0.412867,1
471,0.35205,0.725146,1
472,-0.475424,0.0391892,1
473,-0.934063,1.9419,1
474,-0.220852,0.741588,1
475,-0.235843,0.80445,1
476,-0.370876,-0.20495,1
477,0.0487172,-0.154888,1
478,0.425726,-1.5599,1
479,-0.934861,0.232824,1
480,0.116269,0.345398,1
481,-1.21923,0.109539,1
482,-1.18198,0.92173,1
483,-1.43329,0.366168,1
484,-0.188859,-0.861557,1
485,0.193447,-0.88184,1
486,-0.311943,1.34035,1
487,-1.63088,0.308533,1
488,0.796599,-0.45832,1
489,1.87051,-0.246924,1
490,1.73368,-0.729702,1
491,-1.24195,0.670705,1
492,2.25558,-1.97473,1
493,1.00367,-0.0549348,1
494,1.38297,-0.751926,1
495,1.99917,-1.46225,1
